individual,baseDate,branchID_16,branchID_26,branchID_222,ct,productID,r_info1_11,r_info1_113_276,r_info1_111_126,r_info3_1,r_info3_23,r_info3_4567,common_info1_0,mode,noStock,noDisplay,noSold
285,2006/12/23,1,0,0,232,74028,0,1,0,1,0,0,1,0,4,0,0
285,2006/12/23,1,0,0,232,74029,0,1,0,1,0,0,1,0,2,0,0
285,2006/12/23,1,0,0,232,74430,1,0,0,0,1,0,1,0,2,0,0
285,2006/12/23,1,0,0,232,74493,1,0,0,0,1,0,1,0,3,0,0
285,2006/12/23,1,0,0,232,74495,1,0,0,0,1,0,1,0,1,0,0
285,2006/12/23,1,0,0,232,74497,1,0,0,0,1,0,1,0,2,0,0
285,2006/12/23,1,0,0,232,75393,0,0,1,0,0,1,0,0,1,0,0
285,2006/12/23,1,0,0,232,75601,0,0,0,0,1,0,1,0,1,0,0
285,2006/12/23,1,0,0,232,76531,0,1,0,1,0,0,1,0,4,0,0
285,2006/12/23,1,0,0,232,76538,0,1,0,1,0,0,1,0,3,0,0
285,2006/12/23,1,0,0,232,77980,0,0,0,0,1,0,0,0,1,0,0
285,2006/12/23,1,0,0,232,78897,0,0,0,0,1,0,1,0,0,0,0
285,2006/12/23,1,0,0,232,79691,0,0,0,0,1,0,1,0,0,0,0
285,2006/12/23,1,0,0,232,79698,0,0,0,0,1,0,1,0,0,0,0
286,2006/12/23,0,0,1,542,213,0,0,1,0,1,0,0,0,0,0,0
286,2006/12/23,0,0,1,542,290,0,0,1,0,0,1,0,0,0,0,0
286,2006/12/23,0,0,1,542,6204,0,0,0,0,0,1,0,0,0,0,0
286,2006/12/23,0,0,1,542,6605,0,0,0,0,1,0,1,0,0,0,0
286,2006/12/23,0,0,1,542,6713,0,0,1,0,0,1,0,0,0,0,0
286,2006/12/23,0,0,1,542,70565,1,0,0,0,1,0,1,0,2,0,0
286,2006/12/23,0,0,1,542,70567,1,0,0,0,1,0,1,0,2,0,0
286,2006/12/23,0,0,1,542,70620,0,1,0,1,0,0,1,0,5,0,0
286,2006/12/23,0,0,1,542,70624,0,1,0,1,0,0,1,0,4,0,0
286,2006/12/23,0,0,1,542,70626,0,1,0,1,0,0,1,0,5,0,0
286,2006/12/23,0,0,1,542,70643,0,1,0,1,0,0,1,0,3,0,0
286,2006/12/23,0,0,1,542,70645,0,1,0,1,0,0,1,1,2,0,1
286,2006/12/23,0,0,1,542,70647,0,1,0,1,0,0,1,0,3,0,0
286,2006/12/23,0,0,1,542,73053,0,0,0,0,0,1,0,0,0,0,0
286,2006/12/23,0,0,1,542,73798,0,0,1,0,0,1,0,0,0,0,0
286,2006/12/23,0,0,1,542,74020,0,1,0,1,0,0,1,0,2,0,0
286,2006/12/23,0,0,1,542,74021,0,1,0,1,0,0,1,0,5,0,0
286,2006/12/23,0,0,1,542,74022,0,1,0,1,0,0,1,0,1,0,0
286,2006/12/23,0,0,1,542,74023,0,1,0,1,0,0,1,0,2,0,0
286,2006/12/23,0,0,1,542,74024,0,1,0,1,0,0,1,0,3,0,0
286,2006/12/23,0,0,1,542,74026,0,1,0,1,0,0,1,0,3,0,0
286,2006/12/23,0,0,1,542,74028,0,1,0,1,0,0,1,0,4,0,0
286,2006/12/23,0,0,1,542,74029,0,1,0,1,0,0,1,0,3,0,0
286,2006/12/23,0,0,1,542,74430,1,0,0,0,1,0,1,0,1,0,0
286,2006/12/23,0,0,1,542,74493,1,0,0,0,1,0,1,0,0,0,0
286,2006/12/23,0,0,1,542,74495,1,0,0,0,1,0,1,0,1,0,0
286,2006/12/23,0,0,1,542,74497,1,0,0,0,1,0,1,0,1,0,0
286,2006/12/23,0,0,1,542,75393,0,0,1,0,0,1,0,0,0,0,0
286,2006/12/23,0,0,1,542,75601,0,0,0,0,1,0,1,0,1,0,0
286,2006/12/23,0,0,1,542,76531,0,1,0,1,0,0,1,0,2,0,0
286,2006/12/23,0,0,1,542,76538,0,1,0,1,0,0,1,0,4,0,0
286,2006/12/23,0,0,1,542,77980,0,0,0,0,1,0,0,0,1,0,0
286,2006/12/23,0,0,1,542,78897,0,0,0,0,1,0,1,0,0,0,0
286,2006/12/23,0,0,1,542,79691,0,0,0,0,1,0,1,0,1,0,0
286,2006/12/23,0,0,1,542,79698,0,0,0,0,1,0,1,0,1,0,0
287,2006/12/23,0,0,1,542,213,0,0,1,0,1,0,0,0,0,0,0
287,2006/12/23,0,0,1,542,290,0,0,1,0,0,1,0,0,0,0,0
287,2006/12/23,0,0,1,542,6204,0,0,0,0,0,1,0,0,0,0,0
287,2006/12/23,0,0,1,542,6605,0,0,0,0,1,0,1,0,0,0,0
287,2006/12/23,0,0,1,542,6713,0,0,1,0,0,1,0,0,0,0,0
287,2006/12/23,0,0,1,542,70565,1,0,0,0,1,0,1,0,2,0,0
287,2006/12/23,0,0,1,542,70567,1,0,0,0,1,0,1,0,2,0,0
287,2006/12/23,0,0,1,542,70620,0,1,0,1,0,0,1,0,5,0,0
287,2006/12/23,0,0,1,542,70624,0,1,0,1,0,0,1,0,4,0,0
287,2006/12/23,0,0,1,542,70626,0,1,0,1,0,0,1,0,5,0,0
287,2006/12/23,0,0,1,542,70643,0,1,0,1,0,0,1,0,3,0,0
287,2006/12/23,0,0,1,542,70645,0,1,0,1,0,0,1,1,2,0,1
287,2006/12/23,0,0,1,542,70647,0,1,0,1,0,0,1,0,3,0,0
287,2006/12/23,0,0,1,542,73053,0,0,0,0,0,1,0,0,0,0,0
287,2006/12/23,0,0,1,542,73798,0,0,1,0,0,1,0,0,0,0,0
287,2006/12/23,0,0,1,542,74020,0,1,0,1,0,0,1,0,2,0,0
287,2006/12/23,0,0,1,542,74021,0,1,0,1,0,0,1,0,5,0,0
287,2006/12/23,0,0,1,542,74022,0,1,0,1,0,0,1,0,1,0,0
287,2006/12/23,0,0,1,542,74023,0,1,0,1,0,0,1,0,2,0,0
287,2006/12/23,0,0,1,542,74024,0,1,0,1,0,0,1,0,3,0,0
287,2006/12/23,0,0,1,542,74026,0,1,0,1,0,0,1,0,3,0,0
287,2006/12/23,0,0,1,542,74028,0,1,0,1,0,0,1,0,4,0,0
287,2006/12/23,0,0,1,542,74029,0,1,0,1,0,0,1,0,3,0,0
287,2006/12/23,0,0,1,542,74430,1,0,0,0,1,0,1,0,1,0,0
287,2006/12/23,0,0,1,542,74493,1,0,0,0,1,0,1,0,0,0,0
287,2006/12/23,0,0,1,542,74495,1,0,0,0,1,0,1,0,1,0,0
287,2006/12/23,0,0,1,542,74497,1,0,0,0,1,0,1,0,1,0,0
287,2006/12/23,0,0,1,542,75393,0,0,1,0,0,1,0,0,0,0,0
287,2006/12/23,0,0,1,542,75601,0,0,0,0,1,0,1,0,1,0,0
287,2006/12/23,0,0,1,542,76531,0,1,0,1,0,0,1,0,2,0,0
287,2006/12/23,0,0,1,542,76538,0,1,0,1,0,0,1,0,4,0,0
287,2006/12/23,0,0,1,542,77980,0,0,0,0,1,0,0,0,1,0,0
287,2006/12/23,0,0,1,542,78897,0,0,0,0,1,0,1,0,0,0,0
287,2006/12/23,0,0,1,542,79691,0,0,0,0,1,0,1,0,1,0,0
287,2006/12/23,0,0,1,542,79698,0,0,0,0,1,0,1,0,1,0,0
288,2006/12/24,1,0,0,249,213,0,0,1,0,1,0,0,0,0,0,0
288,2006/12/24,1,0,0,249,290,0,0,1,0,0,1,0,0,0,0,0
288,2006/12/24,1,0,0,249,6204,0,0,0,0,0,1,0,0,1,0,0
288,2006/12/24,1,0,0,249,6605,0,0,0,0,1,0,1,0,1,0,0
288,2006/12/24,1,0,0,249,6713,0,0,1,0,0,1,0,0,0,0,0
288,2006/12/24,1,0,0,249,70565,1,0,0,0,1,0,1,0,1,0,0
288,2006/12/24,1,0,0,249,70567,1,0,0,0,1,0,1,0,1,0,0
288,2006/12/24,1,0,0,249,70620,0,1,0,1,0,0,1,0,0,0,0
288,2006/12/24,1,0,0,249,70624,0,1,0,1,0,0,1,0,4,0,0
288,2006/12/24,1,0,0,249,70626,0,1,0,1,0,0,1,0,3,0,0
288,2006/12/24,1,0,0,249,70643,0,1,0,1,0,0,1,0,3,0,0
288,2006/12/24,1,0,0,249,70645,0,1,0,1,0,0,1,1,4,0,1
288,2006/12/24,1,0,0,249,70647,0,1,0,1,0,0,1,0,3,0,0
288,2006/12/24,1,0,0,249,73053,0,0,0,0,0,1,0,0,1,0,0
288,2006/12/24,1,0,0,249,73798,0,0,1,0,0,1,0,0,0,0,0
288,2006/12/24,1,0,0,249,74020,0,1,0,1,0,0,1,0,2,0,0
288,2006/12/24,1,0,0,249,74021,0,1,0,1,0,0,1,0,5,0,0
288,2006/12/24,1,0,0,249,74022,0,1,0,1,0,0,1,0,3,0,0
288,2006/12/24,1,0,0,249,74023,0,1,0,1,0,0,1,0,2,0,0
288,2006/12/24,1,0,0,249,74024,0,1,0,1,0,0,1,0,1,0,0
288,2006/12/24,1,0,0,249,74026,0,1,0,1,0,0,1,0,3,0,0
288,2006/12/24,1,0,0,249,74028,0,1,0,1,0,0,1,0,4,0,0
288,2006/12/24,1,0,0,249,74029,0,1,0,1,0,0,1,0,2,0,0
288,2006/12/24,1,0,0,249,74430,1,0,0,0,1,0,1,0,2,0,0
288,2006/12/24,1,0,0,249,74493,1,0,0,0,1,0,1,0,3,0,0
288,2006/12/24,1,0,0,249,74495,1,0,0,0,1,0,1,0,1,0,0
288,2006/12/24,1,0,0,249,74497,1,0,0,0,1,0,1,0,2,0,0
288,2006/12/24,1,0,0,249,75393,0,0,1,0,0,1,0,0,1,0,0
288,2006/12/24,1,0,0,249,75601,0,0,0,0,1,0,1,0,1,0,0
288,2006/12/24,1,0,0,249,76531,0,1,0,1,0,0,1,0,4,0,0
288,2006/12/24,1,0,0,249,76538,0,1,0,1,0,0,1,0,3,0,0
288,2006/12/24,1,0,0,249,77980,0,0,0,0,1,0,0,0,1,0,0
288,2006/12/24,1,0,0,249,78897,0,0,0,0,1,0,1,0,0,0,0
288,2006/12/24,1,0,0,249,79691,0,0,0,0,1,0,1,0,0,0,0
288,2006/12/24,1,0,0,249,79698,0,0,0,0,1,0,1,0,0,0,0
289,2006/12/24,0,0,1,558,213,0,0,1,0,1,0,0,0,0,0,0
289,2006/12/24,0,0,1,558,290,0,0,1,0,0,1,0,0,0,0,0
289,2006/12/24,0,0,1,558,6204,0,0,0,0,0,1,0,0,0,0,0
289,2006/12/24,0,0,1,558,6605,0,0,0,0,1,0,1,0,0,0,0
289,2006/12/24,0,0,1,558,6713,0,0,1,0,0,1,0,0,0,0,0
289,2006/12/24,0,0,1,558,70565,1,0,0,0,1,0,1,0,2,0,0
289,2006/12/24,0,0,1,558,70567,1,0,0,0,1,0,1,0,2,0,0
289,2006/12/24,0,0,1,558,70620,0,1,0,1,0,0,1,0,5,0,0
289,2006/12/24,0,0,1,558,70624,0,1,0,1,0,0,1,0,4,0,0
289,2006/12/24,0,0,1,558,70626,0,1,0,1,0,0,1,0,5,0,0
289,2006/12/24,0,0,1,558,70643,0,1,0,1,0,0,1,0,3,0,0
289,2006/12/24,0,0,1,558,70645,0,1,0,1,0,0,1,0,2,0,0
289,2006/12/24,0,0,1,558,70647,0,1,0,1,0,0,1,0,3,0,0
289,2006/12/24,0,0,1,558,73053,0,0,0,0,0,1,0,0,0,0,0
289,2006/12/24,0,0,1,558,73798,0,0,1,0,0,1,0,0,0,0,0
289,2006/12/24,0,0,1,558,74020,0,1,0,1,0,0,1,0,2,0,0
289,2006/12/24,0,0,1,558,74021,0,1,0,1,0,0,1,0,5,0,0
289,2006/12/24,0,0,1,558,74022,0,1,0,1,0,0,1,0,0,0,0
289,2006/12/24,0,0,1,558,74023,0,1,0,1,0,0,1,0,2,0,0
289,2006/12/24,0,0,1,558,74024,0,1,0,1,0,0,1,1,3,0,1
289,2006/12/24,0,0,1,558,74026,0,1,0,1,0,0,1,0,3,0,0
289,2006/12/24,0,0,1,558,74028,0,1,0,1,0,0,1,0,4,0,0
289,2006/12/24,0,0,1,558,74029,0,1,0,1,0,0,1,0,3,0,0
289,2006/12/24,0,0,1,558,74430,1,0,0,0,1,0,1,0,1,0,0
289,2006/12/24,0,0,1,558,74493,1,0,0,0,1,0,1,0,2,0,0
289,2006/12/24,0,0,1,558,74495,1,0,0,0,1,0,1,0,1,0,0
289,2006/12/24,0,0,1,558,74497,1,0,0,0,1,0,1,0,1,0,0
289,2006/12/24,0,0,1,558,75393,0,0,1,0,0,1,0,0,1,0,0
289,2006/12/24,0,0,1,558,75601,0,0,0,0,1,0,1,0,1,0,0
289,2006/12/24,0,0,1,558,76531,0,1,0,1,0,0,1,0,2,0,0
289,2006/12/24,0,0,1,558,76538,0,1,0,1,0,0,1,0,4,0,0
289,2006/12/24,0,0,1,558,77980,0,0,0,0,1,0,0,0,1,0,0
289,2006/12/24,0,0,1,558,78897,0,0,0,0,1,0,1,0,0,0,0
289,2006/12/24,0,0,1,558,79691,0,0,0,0,1,0,1,0,1,0,0
289,2006/12/24,0,0,1,558,79698,0,0,0,0,1,0,1,0,1,0,0
290,2006/12/26,0,1,0,273,213,0,0,1,0,1,0,0,0,0,0,0
290,2006/12/26,0,1,0,273,290,0,0,1,0,0,1,0,0,1,1,0
290,2006/12/26,0,1,0,273,6204,0,0,0,0,0,1,0,0,1,1,0
290,2006/12/26,0,1,0,273,6605,0,0,0,0,1,0,1,0,0,0,0
290,2006/12/26,0,1,0,273,6713,0,0,1,0,0,1,0,0,1,1,0
290,2006/12/26,0,1,0,273,70565,1,0,0,0,1,0,1,0,2,0,0
290,2006/12/26,0,1,0,273,70567,1,0,0,0,1,0,1,0,2,0,0
290,2006/12/26,0,1,0,273,70620,0,1,0,1,0,0,1,0,3,0,0
290,2006/12/26,0,1,0,273,70624,0,1,0,1,0,0,1,0,6,0,0
290,2006/12/26,0,1,0,273,70626,0,1,0,1,0,0,1,0,2,0,0
290,2006/12/26,0,1,0,273,70643,0,1,0,1,0,0,1,0,3,0,0
290,2006/12/26,0,1,0,273,70645,0,1,0,1,0,0,1,1,2,0,1
290,2006/12/26,0,1,0,273,70647,0,1,0,1,0,0,1,0,3,0,0
290,2006/12/26,0,1,0,273,73053,0,0,0,0,0,1,0,0,0,0,0
290,2006/12/26,0,1,0,273,73798,0,0,1,0,0,1,0,0,0,0,0
290,2006/12/26,0,1,0,273,74020,0,1,0,1,0,0,1,0,3,0,0
290,2006/12/26,0,1,0,273,74021,0,1,0,1,0,0,1,0,5,0,0
290,2006/12/26,0,1,0,273,74022,0,1,0,1,0,0,1,0,2,0,0
290,2006/12/26,0,1,0,273,74023,0,1,0,1,0,0,1,0,1,0,0
290,2006/12/26,0,1,0,273,74024,0,1,0,1,0,0,1,0,3,0,0
290,2006/12/26,0,1,0,273,74026,0,1,0,1,0,0,1,0,3,0,0
290,2006/12/26,0,1,0,273,74028,0,1,0,1,0,0,1,0,1,0,0
290,2006/12/26,0,1,0,273,74029,0,1,0,1,0,0,1,0,2,0,0
290,2006/12/26,0,1,0,273,74430,1,0,0,0,1,0,1,0,2,0,0
290,2006/12/26,0,1,0,273,74493,1,0,0,0,1,0,1,0,1,0,0
290,2006/12/26,0,1,0,273,74495,1,0,0,0,1,0,1,0,3,0,0
290,2006/12/26,0,1,0,273,74497,1,0,0,0,1,0,1,0,1,0,0
290,2006/12/26,0,1,0,273,75393,0,0,1,0,0,1,0,0,1,1,0
290,2006/12/26,0,1,0,273,75601,0,0,0,0,1,0,1,0,1,0,0
290,2006/12/26,0,1,0,273,76531,0,1,0,1,0,0,1,0,2,0,0
290,2006/12/26,0,1,0,273,76538,0,1,0,1,0,0,1,0,2,0,0
290,2006/12/26,0,1,0,273,77980,0,0,0,0,1,0,0,0,2,1,0
290,2006/12/26,0,1,0,273,78897,0,0,0,0,1,0,1,0,0,0,0
290,2006/12/26,0,1,0,273,79691,0,0,0,0,1,0,1,0,0,0,0
290,2006/12/26,0,1,0,273,79698,0,0,0,0,1,0,1,0,0,0,0
291,2006/12/27,1,0,0,539,213,0,0,1,0,1,0,0,0,1,0,0
291,2006/12/27,1,0,0,539,290,0,0,1,0,0,1,0,0,0,0,0
291,2006/12/27,1,0,0,539,6204,0,0,0,0,0,1,0,0,1,0,0
291,2006/12/27,1,0,0,539,6605,0,0,0,0,1,0,1,0,1,0,0
291,2006/12/27,1,0,0,539,6713,0,0,1,0,0,1,0,0,0,0,0
291,2006/12/27,1,0,0,539,70565,1,0,0,0,1,0,1,0,1,0,0
291,2006/12/27,1,0,0,539,70567,1,0,0,0,1,0,1,0,1,0,0
291,2006/12/27,1,0,0,539,70620,0,1,0,1,0,0,1,0,2,0,0
291,2006/12/27,1,0,0,539,70624,0,1,0,1,0,0,1,0,4,0,0
291,2006/12/27,1,0,0,539,70626,0,1,0,1,0,0,1,0,3,0,0
291,2006/12/27,1,0,0,539,70643,0,1,0,1,0,0,1,0,3,0,0
291,2006/12/27,1,0,0,539,70645,0,1,0,1,0,0,1,1,3,0,1
291,2006/12/27,1,0,0,539,70647,0,1,0,1,0,0,1,0,3,0,0
291,2006/12/27,1,0,0,539,73053,0,0,0,0,0,1,0,0,1,0,0
291,2006/12/27,1,0,0,539,73798,0,0,1,0,0,1,0,0,0,0,0
291,2006/12/27,1,0,0,539,74020,0,1,0,1,0,0,1,0,2,0,0
291,2006/12/27,1,0,0,539,74021,0,1,0,1,0,0,1,0,5,0,0
291,2006/12/27,1,0,0,539,74022,0,1,0,1,0,0,1,0,3,0,0
291,2006/12/27,1,0,0,539,74023,0,1,0,1,0,0,1,0,2,0,0
291,2006/12/27,1,0,0,539,74024,0,1,0,1,0,0,1,0,1,0,0
291,2006/12/27,1,0,0,539,74026,0,1,0,1,0,0,1,0,3,0,0
291,2006/12/27,1,0,0,539,74028,0,1,0,1,0,0,1,0,2,0,0
291,2006/12/27,1,0,0,539,74029,0,1,0,1,0,0,1,0,2,0,0
291,2006/12/27,1,0,0,539,74430,1,0,0,0,1,0,1,0,2,0,0
291,2006/12/27,1,0,0,539,74493,1,0,0,0,1,0,1,0,3,0,0
291,2006/12/27,1,0,0,539,74495,1,0,0,0,1,0,1,0,1,0,0
291,2006/12/27,1,0,0,539,74497,1,0,0,0,1,0,1,0,2,0,0
291,2006/12/27,1,0,0,539,75393,0,0,1,0,0,1,0,0,1,0,0
291,2006/12/27,1,0,0,539,75601,0,0,0,0,1,0,1,0,1,0,0
291,2006/12/27,1,0,0,539,76531,0,1,0,1,0,0,1,0,4,0,0
291,2006/12/27,1,0,0,539,76538,0,1,0,1,0,0,1,0,2,0,0
291,2006/12/27,1,0,0,539,77980,0,0,0,0,1,0,0,0,1,0,0
291,2006/12/27,1,0,0,539,78897,0,0,0,0,1,0,1,0,0,0,0
291,2006/12/27,1,0,0,539,79691,0,0,0,0,1,0,1,0,0,0,0
291,2006/12/27,1,0,0,539,79698,0,0,0,0,1,0,1,0,0,0,0
292,2006/12/27,1,0,0,539,213,0,0,1,0,1,0,0,0,1,0,0
292,2006/12/27,1,0,0,539,290,0,0,1,0,0,1,0,0,0,0,0
292,2006/12/27,1,0,0,539,6204,0,0,0,0,0,1,0,0,1,0,0
292,2006/12/27,1,0,0,539,6605,0,0,0,0,1,0,1,0,1,0,0
292,2006/12/27,1,0,0,539,6713,0,0,1,0,0,1,0,0,0,0,0
292,2006/12/27,1,0,0,539,70565,1,0,0,0,1,0,1,0,1,0,0
292,2006/12/27,1,0,0,539,70567,1,0,0,0,1,0,1,0,1,0,0
292,2006/12/27,1,0,0,539,70620,0,1,0,1,0,0,1,0,2,0,0
292,2006/12/27,1,0,0,539,70624,0,1,0,1,0,0,1,0,4,0,0
292,2006/12/27,1,0,0,539,70626,0,1,0,1,0,0,1,0,3,0,0
292,2006/12/27,1,0,0,539,70643,0,1,0,1,0,0,1,0,3,0,0
292,2006/12/27,1,0,0,539,70645,0,1,0,1,0,0,1,0,3,0,0
292,2006/12/27,1,0,0,539,70647,0,1,0,1,0,0,1,0,3,0,0
292,2006/12/27,1,0,0,539,73053,0,0,0,0,0,1,0,0,1,0,0
292,2006/12/27,1,0,0,539,73798,0,0,1,0,0,1,0,0,0,0,0
292,2006/12/27,1,0,0,539,74020,0,1,0,1,0,0,1,0,2,0,0
292,2006/12/27,1,0,0,539,74021,0,1,0,1,0,0,1,0,5,0,0
292,2006/12/27,1,0,0,539,74022,0,1,0,1,0,0,1,0,3,0,0
292,2006/12/27,1,0,0,539,74023,0,1,0,1,0,0,1,0,2,0,0
292,2006/12/27,1,0,0,539,74024,0,1,0,1,0,0,1,0,1,0,0
292,2006/12/27,1,0,0,539,74026,0,1,0,1,0,0,1,0,3,0,0
292,2006/12/27,1,0,0,539,74028,0,1,0,1,0,0,1,1,2,0,1
292,2006/12/27,1,0,0,539,74029,0,1,0,1,0,0,1,0,2,0,0
292,2006/12/27,1,0,0,539,74430,1,0,0,0,1,0,1,0,2,0,0
292,2006/12/27,1,0,0,539,74493,1,0,0,0,1,0,1,0,3,0,0
292,2006/12/27,1,0,0,539,74495,1,0,0,0,1,0,1,0,1,0,0
292,2006/12/27,1,0,0,539,74497,1,0,0,0,1,0,1,0,2,0,0
292,2006/12/27,1,0,0,539,75393,0,0,1,0,0,1,0,0,1,0,0
292,2006/12/27,1,0,0,539,75601,0,0,0,0,1,0,1,0,1,0,0
292,2006/12/27,1,0,0,539,76531,0,1,0,1,0,0,1,0,4,0,0
292,2006/12/27,1,0,0,539,76538,0,1,0,1,0,0,1,0,2,0,0
292,2006/12/27,1,0,0,539,77980,0,0,0,0,1,0,0,0,1,0,0
292,2006/12/27,1,0,0,539,78897,0,0,0,0,1,0,1,0,0,0,0
292,2006/12/27,1,0,0,539,79691,0,0,0,0,1,0,1,0,0,0,0
292,2006/12/27,1,0,0,539,79698,0,0,0,0,1,0,1,0,0,0,0
293,2006/12/27,1,0,0,539,213,0,0,1,0,1,0,0,0,1,0,0
293,2006/12/27,1,0,0,539,290,0,0,1,0,0,1,0,0,0,0,0
293,2006/12/27,1,0,0,539,6204,0,0,0,0,0,1,0,0,1,0,0
293,2006/12/27,1,0,0,539,6605,0,0,0,0,1,0,1,0,1,0,0
293,2006/12/27,1,0,0,539,6713,0,0,1,0,0,1,0,0,0,0,0
293,2006/12/27,1,0,0,539,70565,1,0,0,0,1,0,1,0,1,0,0
293,2006/12/27,1,0,0,539,70567,1,0,0,0,1,0,1,0,1,0,0
293,2006/12/27,1,0,0,539,70620,0,1,0,1,0,0,1,0,2,0,0
293,2006/12/27,1,0,0,539,70624,0,1,0,1,0,0,1,0,4,0,0
293,2006/12/27,1,0,0,539,70626,0,1,0,1,0,0,1,0,3,0,0
293,2006/12/27,1,0,0,539,70643,0,1,0,1,0,0,1,0,3,0,0
293,2006/12/27,1,0,0,539,70645,0,1,0,1,0,0,1,0,3,0,0
293,2006/12/27,1,0,0,539,70647,0,1,0,1,0,0,1,0,3,0,0
293,2006/12/27,1,0,0,539,73053,0,0,0,0,0,1,0,0,1,0,0
293,2006/12/27,1,0,0,539,73798,0,0,1,0,0,1,0,0,0,0,0
293,2006/12/27,1,0,0,539,74020,0,1,0,1,0,0,1,0,2,0,0
293,2006/12/27,1,0,0,539,74021,0,1,0,1,0,0,1,0,5,0,0
293,2006/12/27,1,0,0,539,74022,0,1,0,1,0,0,1,0,3,0,0
293,2006/12/27,1,0,0,539,74023,0,1,0,1,0,0,1,0,2,0,0
293,2006/12/27,1,0,0,539,74024,0,1,0,1,0,0,1,0,1,0,0
293,2006/12/27,1,0,0,539,74026,0,1,0,1,0,0,1,0,3,0,0
293,2006/12/27,1,0,0,539,74028,0,1,0,1,0,0,1,0,2,0,0
293,2006/12/27,1,0,0,539,74029,0,1,0,1,0,0,1,0,2,0,0
293,2006/12/27,1,0,0,539,74430,1,0,0,0,1,0,1,0,2,0,0
293,2006/12/27,1,0,0,539,74493,1,0,0,0,1,0,1,0,3,0,0
293,2006/12/27,1,0,0,539,74495,1,0,0,0,1,0,1,0,1,0,0
293,2006/12/27,1,0,0,539,74497,1,0,0,0,1,0,1,0,2,0,0
293,2006/12/27,1,0,0,539,75393,0,0,1,0,0,1,0,0,1,0,0
293,2006/12/27,1,0,0,539,75601,0,0,0,0,1,0,1,0,1,0,0
293,2006/12/27,1,0,0,539,76531,0,1,0,1,0,0,1,0,4,0,0
293,2006/12/27,1,0,0,539,76538,0,1,0,1,0,0,1,1,2,0,1
293,2006/12/27,1,0,0,539,77980,0,0,0,0,1,0,0,0,1,0,0
293,2006/12/27,1,0,0,539,78897,0,0,0,0,1,0,1,0,0,0,0
293,2006/12/27,1,0,0,539,79691,0,0,0,0,1,0,1,0,0,0,0
293,2006/12/27,1,0,0,539,79698,0,0,0,0,1,0,1,0,0,0,0
294,2006/12/27,1,0,0,539,213,0,0,1,0,1,0,0,0,1,0,0
294,2006/12/27,1,0,0,539,290,0,0,1,0,0,1,0,0,0,0,0
294,2006/12/27,1,0,0,539,6204,0,0,0,0,0,1,0,0,1,0,0
294,2006/12/27,1,0,0,539,6605,0,0,0,0,1,0,1,0,1,0,0
294,2006/12/27,1,0,0,539,6713,0,0,1,0,0,1,0,0,0,0,0
294,2006/12/27,1,0,0,539,70565,1,0,0,0,1,0,1,0,1,0,0
294,2006/12/27,1,0,0,539,70567,1,0,0,0,1,0,1,0,1,0,0
294,2006/12/27,1,0,0,539,70620,0,1,0,1,0,0,1,0,2,0,0
294,2006/12/27,1,0,0,539,70624,0,1,0,1,0,0,1,0,4,0,0
294,2006/12/27,1,0,0,539,70626,0,1,0,1,0,0,1,0,3,0,0
294,2006/12/27,1,0,0,539,70643,0,1,0,1,0,0,1,0,3,0,0
294,2006/12/27,1,0,0,539,70645,0,1,0,1,0,0,1,0,3,0,0
294,2006/12/27,1,0,0,539,70647,0,1,0,1,0,0,1,0,3,0,0
294,2006/12/27,1,0,0,539,73053,0,0,0,0,0,1,0,0,1,0,0
294,2006/12/27,1,0,0,539,73798,0,0,1,0,0,1,0,0,0,0,0
294,2006/12/27,1,0,0,539,74020,0,1,0,1,0,0,1,0,2,0,0
294,2006/12/27,1,0,0,539,74021,0,1,0,1,0,0,1,0,5,0,0
294,2006/12/27,1,0,0,539,74022,0,1,0,1,0,0,1,0,3,0,0
294,2006/12/27,1,0,0,539,74023,0,1,0,1,0,0,1,0,2,0,0
294,2006/12/27,1,0,0,539,74024,0,1,0,1,0,0,1,0,1,0,0
294,2006/12/27,1,0,0,539,74026,0,1,0,1,0,0,1,0,3,0,0
294,2006/12/27,1,0,0,539,74028,0,1,0,1,0,0,1,1,2,0,1
294,2006/12/27,1,0,0,539,74029,0,1,0,1,0,0,1,0,2,0,0
294,2006/12/27,1,0,0,539,74430,1,0,0,0,1,0,1,0,2,0,0
294,2006/12/27,1,0,0,539,74493,1,0,0,0,1,0,1,0,3,0,0
294,2006/12/27,1,0,0,539,74495,1,0,0,0,1,0,1,0,1,0,0
294,2006/12/27,1,0,0,539,74497,1,0,0,0,1,0,1,0,2,0,0
294,2006/12/27,1,0,0,539,75393,0,0,1,0,0,1,0,0,1,0,0
294,2006/12/27,1,0,0,539,75601,0,0,0,0,1,0,1,0,1,0,0
294,2006/12/27,1,0,0,539,76531,0,1,0,1,0,0,1,0,4,0,0
294,2006/12/27,1,0,0,539,76538,0,1,0,1,0,0,1,0,2,0,0
294,2006/12/27,1,0,0,539,77980,0,0,0,0,1,0,0,0,1,0,0
294,2006/12/27,1,0,0,539,78897,0,0,0,0,1,0,1,0,0,0,0
294,2006/12/27,1,0,0,539,79691,0,0,0,0,1,0,1,0,0,0,0
294,2006/12/27,1,0,0,539,79698,0,0,0,0,1,0,1,0,0,0,0
295,2006/12/28,1,0,0,528,213,0,0,1,0,1,0,0,0,1,0,0
295,2006/12/28,1,0,0,528,290,0,0,1,0,0,1,0,0,0,0,0
